Date,Banque,Libellé,Montant,Tag,Type
2023/01/04,LBP,Virement Maeliss,-500.00€,caché
2023/01/04,LBP,Chèques vacances,-20.00€,autre
2023/01/04,LBP,Carrefour,-25.23€,bouffe
2023/01/04,LBP,Frais Banque,-21.00€,banque
2023/01/03,LBP,MKM (Magic),-14.16€,magic
2023/01/03,LBP,Magasin U,-55.82€,bouffe
2023/01/02,LBP,Virement Mme Calvarin,-668.50€,loyer
2023/01/02,LBP,Macdo (Morlaix),-17.80€,restau
2023/01/02,LBP,Macdo (Morlaix),-6.20€,restau
2023/01/02,LBP,Pharmacie (Montreuil),-3.12€,santé
2023/01/02,LBP,Macdo (Morlaix),-2.50€,restau
2023/01/02,LBP,Carrefour,-2.10€,bouffe
2023/01/02,LBP,PAJE,314.24€,azenor,remboursement
